Antigua and Barbuda,,,,,,,,,,,,,,,,,,,5,4.996306667,4.992613333,4.98892,4.985226667,4.981533333,4.97784,4.974146667,4.970453333,4.96676,4.963066667,4.959373333,4.95568,4.951986667,4.948293333,4.9446,4.940906667,4.937213333,4.93352,4.929826667,4.926133333,4.92244,4.918746667,4.915053333,4.91136,4.907666667,4.903973333,4.90028,4.896586667,4.892893333,4.8892,4.885506667,4.881813333,4.87812,4.874426667,4.870733333,4.86704,4.863346667,4.859653333,4.85596,4.852266667,4.848573333,4.84488,4.841186667,4.837493333,4.8338,4.830106667,4.826413333,4.82272,4.819026667,4.815333333,4.81164,4.807946667,4.804253333,4.80056,4.796866667,4.793173333,4.78948,4.785786667,4.782093333,4.7784,4.774706667,4.771013333,4.76732,4.763626667,4.759933333,4.75624,4.752546667,4.748853333,4.74516,4.741466667,4.737773333,4.73408,4.730386667,4.726693333,4.723,4.719306667,4.715613333,4.71192,4.708226667,4.704533333,4.70084,4.697146667,4.693453333,4.68976,4.686066667,4.682373333,4.67868,4.674986667,4.671293333,4.6676,4.663906667,4.660213333,4.65652,4.652826667,4.649133333,4.64544,4.641746667,4.638053333,4.63436,4.630666667,4.626973333,4.62328,4.619586667,4.615893333,4.6122,4.608506667,4.604813333,4.60112,4.597426667,4.593733333,4.59004,4.586346667,4.582653333,4.57896,4.575266667,4.571573333,4.56788,4.564186667,4.560493333,4.5568,4.553106667,4.549413333,4.54572,4.542026667,4.538333333,4.53464,4.530946667,4.527253333,4.52356,4.519866667,4.516173333,4.51248,4.508786667,4.505093333,4.5014,4.497706667,4.494013333,4.49032,4.486626667,4.482933333,4.47924,4.475546667,4.471853333,4.46816,4.464466667,4.460773333,4.45708,4.453386667,4.449693333,4.446,4.464,4.496,4.518,4.531,4.534,4.528,4.513,4.49,4.46,4.425,4.386,4.344,4.299,4.25,4.193,4.125,4.042,3.942,3.824,3.684,3.517,3.328,3.122,2.908,2.701,2.514,2.358,2.239,2.159,2.115,2.098,2.096,2.098,2.098,2.092,2.082,2.07,2.062,2.058,2.061,2.073,2.096,2.128,2.166,2.208,2.248,2.281,2.304,2.316,2.316,2.305,2.288,2.268,2.246,2.224,2.203,2.183,2.164,2.146,2.13,2.115,2.102,2.089,2.076,2.063,2.051,2.04,2.029,2.018,2.008,1.998,1.989,1.98,1.971,1.928,1.879,1.857,1.852,1.857,1.87
Argentina,,,,,,,,,,,,,,,,,,,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.726466667,6.652933333,6.5794,6.57672,6.57404,6.57136,6.56868,6.566,6.56332,6.56064,6.55796,6.55528,6.5526,6.46952,6.38644,6.30336,6.22028,6.1372,6.08896,6.04072,5.99248,5.94424,5.896,6.264,6.632,7,6.4815,5.963,5.95764,5.95228,5.94692,5.94156,5.9362,5.87724,5.81828,5.75932,5.70036,5.6414,5.56368,5.48596,5.40824,5.33052,5.2528,5.2764,5.3,5.227307692,5.154615385,5.081923077,5.009230769,4.936538462,4.863846154,4.791153846,4.718461538,4.645769231,4.573076923,4.500384615,4.427692308,4.355,4.2612,4.1674,4.0736,3.9798,3.886,3.79756,3.70912,3.62068,3.53224,3.4438,3.43844,3.43308,3.42772,3.42236,3.417,3.3736,3.3302,3.2868,3.2434,3.2,3.188,3.176,3.164,3.162,3.157,3.152,3.146,3.141,3.136,3.13,3.124,3.117,3.109,3.1,3.089,3.078,3.068,3.058,3.051,3.048,3.049,3.056,3.073,3.104,3.148,3.203,3.264,3.321,3.366,3.391,3.391,3.368,3.325,3.27,3.213,3.163,3.123,3.093,3.073,3.056,3.037,3.016,2.989,2.956,2.918,2.875,2.827,2.774,2.717,2.657,2.596,2.535,2.477,2.424,2.379,2.34,2.31,2.286,2.268,2.254,2.241,2.228,2.215,2.201,2.188,2.175,2.162,2.149,2.137,2.125,2.113,2.101,2.089,2.078,2.067,2.056,2.045,1.989,1.922,1.883,1.861,1.863,1.872
Armenia,,,,,,,,,,,,,,,,,,,7.8,7.803157895,7.806315789,7.809473684,7.812631579,7.815789474,7.818947368,7.822105263,7.825263158,7.828421053,7.831578947,7.834736842,7.837894737,7.841052632,7.844210526,7.847368421,7.850526316,7.853684211,7.856842105,7.86,7.863157895,7.866315789,7.869473684,7.872631579,7.875789474,7.878947368,7.882105263,7.885263158,7.888421053,7.891578947,7.894736842,7.897894737,7.901052632,7.904210526,7.907368421,7.910526316,7.913684211,7.916842105,7.92,7.923157895,7.926315789,7.929473684,7.932631579,7.935789474,7.938947368,7.942105263,7.945263158,7.948421053,7.951578947,7.954736842,7.957894737,7.961052632,7.964210526,7.967368421,7.970526316,7.973684211,7.976842105,7.98,7.983157895,7.986315789,7.989473684,7.992631579,7.995789474,7.998947368,8.002105263,8.005263158,8.008421053,8.011578947,8.014736842,8.017894737,8.021052632,8.024210526,8.027368421,8.030526316,8.033684211,8.036842105,8.04,8.043157895,8.046315789,8.049473684,8.052631579,8.055789474,8.058947368,8.062105263,8.065263158,8.068421053,8.071578947,8.074736842,8.077894737,8.081052632,8.084210526,8.087368421,8.090526316,8.093684211,8.096842105,8.1,8.09,8.08,8.07,8.06,8.05,8.04,8.03,8.02,8.01,8,7.99,7.98,7.97,7.96,7.95,7.94,7.93,7.92,7.91,7.9,7.89,7.88,7.87,7.86,7.85,7.84,7.83,7.82,7.81,7.8,7.648053333,7.496106667,7.34416,7.192213333,7.040266667,6.88832,6.736373333,6.584426667,6.43248,6.280533333,6.128586667,5.97664,5.824693333,5.672746667,5.5208,4.556,3.3366,1.8224,1.742,2.3852,3.5778,4.1004,3.6314,4.0468,4.525,4.512,4.492,4.481,4.481,4.49,4.506,4.527,4.548,4.559,4.55,4.512,4.435,4.317,4.161,3.979,3.788,3.606,3.447,3.314,3.208,3.118,3.032,2.942,2.846,2.745,2.646,2.555,2.479,2.421,2.385,2.373,2.381,2.406,2.441,2.481,2.519,2.549,2.566,2.565,2.538,2.482,2.399,2.295,2.176,1.8,1.8,1.7,1.5,1.4,1.3,1.2,1.2,1.4,1.4,1.4,1.3,1.4,1.4,1.6,1.55,1.5,1.739,1.74,1.74,1.741,1.742,1.743,1.744,1.745,1.746,1.748,1.749,1.75,1.751,1.758,1.775,1.791,1.824,1.839,1.861
Aruba,,,,,,,,,,,,,,,,,,,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64805,5.6561,5.66415,5.6722,5.68025,5.6883,5.69635,5.7044,5.71245,5.7205,5.72855,5.7366,5.74465,5.7527,5.76075,5.7688,5.77685,5.7849,5.79295,5.801,5.767,5.695,5.616,5.53,5.436,5.334,5.223,5.102,4.969,4.82,4.655,4.471,4.271,4.059,3.842,3.625,3.417,3.226,3.054,2.908,2.788,2.691,2.613,2.552,2.506,2.472,2.446,2.425,2.408,2.392,2.377,2.364,2.353,2.342,2.332,2.32,2.307,2.291,2.272,2.249,2.221,2.187,2.149,2.108,2.064,2.021,1.979,1.94,1.905,1.874,1.848,1.825,1.805,1.786,1.769,1.754,1.739,1.726,1.713,1.701,1.69,1.681,1.673,1.667,1.663,1.66,1.659,1.66,1.661,1.663,1.666,1.67,1.673,1.677,1.697,1.732,1.763,1.815,1.834,1.86
Australia,,,,,,,,,,,,,,,,,,,6.502,6.48192,6.46184,6.44176,6.42168,6.4016,6.38152,6.36144,6.34136,6.32128,6.3012,6.28112,6.26104,6.24096,6.22088,6.2008,6.18072,6.16064,6.14056,6.12048,6.1004,6.08032,6.06024,6.04016,6.02008,6,5.957784,5.915568,5.873352,5.831136,5.78892,5.746704,5.704488,5.662272,5.620056,5.57784,5.535624,5.493408,5.451192,5.408976,5.36676,5.324544,5.282328,5.240112,5.197896,5.15568,5.113464,5.071248,5.029032,4.986816,4.9446,5.0116,4.7034,5.025,4.8642,5.3198,5.1858,5.628,5.7084,5.7486,5.7084,5.6682,5.8022,5.5878,5.7486,5.6414,5.3332,5.4136,5.427,5.1858,5.1858,5.092,4.9714,5.0116,4.9312,4.8106,4.8106,4.69,4.7436,4.7972,4.7302,4.7302,4.623,4.6632,4.7704,4.7838,4.7436,4.7704,4.757,4.6498,4.69,4.623,4.5158,4.3952,4.1272,4.0736,3.8056,3.7788,3.6448,3.6582,3.6582,3.6448,3.5778,3.3902,3.5376,3.5108,3.35,3.35,3.35,3.35,3.35,3.51,3.51,3.51,3.51,3.51,3.07,3.07,3.07,3.07,3.07,3.119,3.106,3.016,2.972,2.95,2.848,2.8,2.768,2.635,2.581,2.359,2.187,2.166,2.107,2.115,2.178,2.208,2.205,2.222,2.256,2.364,2.375,2.569,2.63,2.736,2.986,3.076,2.985,2.986,3.067,3.059,3.181,3.193,3.191,3.275,3.33,3.421,3.421,3.44,3.451,3.548,3.431,3.343,3.154,2.973,2.885,2.847,2.886,2.887,2.859,2.945,2.743,2.491,2.321,2.148,2.06,2.007,1.949,1.907,1.891,1.935,1.929,1.924,1.84,1.923,1.868,1.845,1.831,1.838,1.902,1.849,1.888,1.859,1.842,1.822,1.796,1.778,1.762,1.755,1.756,1.729,1.756,1.748,1.763,1.791,1.817,1.92,1.956,1.903,1.886,1.884,1.887,1.882,1.878,1.876,1.874,1.873,1.872,1.871,1.87,1.869,1.868,1.867,1.865,1.861,1.859,1.859,1.869,1.874,1.887
Austria,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.058798497,5.017596995,4.976395492,4.93519399,4.893992487,4.852790985,4.811589482,4.77038798,4.729186477,4.687984975,4.646783472,4.751161924,4.832102949,4.797973421,4.814638985,4.917859074,4.72468351,4.60919057,4.613537906,4.624742886,4.545775506,4.559441511,4.511448079,4.579143585,4.492901452,4.50597619,4.485163306,4.432299057,4.439935658,4.239803133,4.477422108,4.310456286,4.360117131,4.335755372,4.404028451,4.399853006,4.332166989,4.349277442,4.349391209,4.325746091,4.337255327,4.345791212,4.127854705,4.167901461,3.98771432,4.007593786,3.893426351,3.833877471,3.797349405,3.687148896,3.497870685,3.502921698,3.333705837,3.203021998,3.072338158,2.941654319,2.810970479,2.68028664,2.5496028,3.137438248,3.209340013,3.193663044,3.100078095,2.99156558,2.850101996,2.66159441,2.474457933,2.426522903,2.322056617,2.320808742,2.190029551,2.100273024,1.9729598,1.872020455,1.811568988,1.803625523,1.54,1.918354053,2.86103015,2.697525125,2.5340201,2.370515075,2.20701005,2.043505025,1.88,1.8772,1.8744,1.8716,1.8688,1.866,2.021,2.061,2.094,2.156,2.289,2.486,2.572,2.6,2.688,2.696,2.786,2.8,2.821,2.795,2.703,2.663,2.621,2.586,2.488,2.292,2.2,2.085,1.938,1.908,1.827,1.688,1.631,1.604,1.598,1.652,1.674,1.661,1.559,1.522,1.474,1.449,1.432,1.447,1.446,1.457,1.507,1.505,1.501,1.465,1.424,1.446,1.393,1.37,1.34,1.365,1.33,1.393,1.376,1.419,1.406,1.405,1.379,1.411,1.391,1.438,1.443,1.457,1.471,1.484,1.496,1.508,1.519,1.53,1.54,1.55,1.56,1.57,1.579,1.588,1.637,1.701,1.748,1.809,1.828,1.856
Azerbaijan,,,,,,,,,,,,,,,,,,,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.07,8.04,8.01,7.98,7.95,7.92,7.89,7.86,7.83,7.8,7.77,7.74,7.71,7.68,7.65,7.62,7.59,7.56,7.53,7.5,7.47,7.44,7.41,7.38,7.35,7.32,7.29,7.26,7.23,7.2,7.13776,7.07552,7.01328,6.95104,6.8888,6.82656,6.76432,6.70208,6.63984,6.5776,6.51536,6.45312,6.39088,6.32864,6.2664,6.20416,6.14192,6.07968,6.01744,5.9552,5.89296,5.83072,5.76848,5.70624,5.644,5.593,5.505,5.443,5.405,5.393,5.403,5.434,5.479,5.528,5.571,5.596,5.591,5.549,5.468,5.352,5.21,5.056,4.901,4.753,4.612,4.479,4.348,4.216,4.084,3.95,3.814,3.676,3.539,3.407,3.286,3.179,3.092,3.026,2.98,2.954,2.947,2.953,2.964,2.973,2.969,2.94,2.883,2.799,2.688,2.561,2.427,2.301,2.193,2.108,2.049,2.014,1.997,1.989,1.987,1.988,1.989,1.989,1.986,1.98,1.97,1.956,1.94,1.924,1.908,1.893,1.879,1.865,1.852,1.841,1.83,1.821,1.813,1.805,1.799,1.775,1.765,1.773,1.808,1.824,1.853
Bahamas,,,,,,,,,,,,,,,,,,,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.82312,5.74624,5.66936,5.59248,5.5156,5.43872,5.36184,5.28496,5.20808,5.1312,5.05432,4.97744,4.90056,4.82368,4.7468,4.66992,4.59304,4.51616,4.43928,4.3624,4.28552,4.20864,4.13176,4.05488,3.978,3.991,4.021,4.062,4.115,4.178,4.248,4.323,4.397,4.458,4.495,4.496,4.45,4.356,4.22,4.057,3.893,3.75,3.641,3.571,3.531,3.504,3.469,3.411,3.33,3.234,3.139,3.062,3.012,2.99,2.989,2.994,2.989,2.965,2.919,2.857,2.789,2.728,2.683,2.654,2.639,2.631,2.621,2.601,2.566,2.514,2.443,2.357,2.263,2.165,2.071,1.989,1.924,1.88,1.857,1.853,1.862,1.876,1.889,1.898,1.901,1.898,1.893,1.888,1.883,1.878,1.874,1.871,1.867,1.864,1.861,1.858,1.855,1.852,1.85,1.838,1.826,1.824,1.838,1.846,1.863
Bahrain,,,,,,,,,,,,,,,,,,,7.03,7.02952,7.02904,7.02856,7.02808,7.0276,7.02712,7.02664,7.02616,7.02568,7.0252,7.02472,7.02424,7.02376,7.02328,7.0228,7.02232,7.02184,7.02136,7.02088,7.0204,7.01992,7.01944,7.01896,7.01848,7.018,7.01752,7.01704,7.01656,7.01608,7.0156,7.01512,7.01464,7.01416,7.01368,7.0132,7.01272,7.01224,7.01176,7.01128,7.0108,7.01032,7.00984,7.00936,7.00888,7.0084,7.00792,7.00744,7.00696,7.00648,7.006,7.00552,7.00504,7.00456,7.00408,7.0036,7.00312,7.00264,7.00216,7.00168,7.0012,7.00072,7.00024,6.99976,6.99928,6.9988,6.99832,6.99784,6.99736,6.99688,6.9964,6.99592,6.99544,6.99496,6.99448,6.994,6.99352,6.99304,6.99256,6.99208,6.9916,6.99112,6.99064,6.99016,6.98968,6.9892,6.98872,6.98824,6.98776,6.98728,6.9868,6.98632,6.98584,6.98536,6.98488,6.9844,6.98392,6.98344,6.98296,6.98248,6.982,6.98152,6.98104,6.98056,6.98008,6.9796,6.97912,6.97864,6.97816,6.97768,6.9772,6.97672,6.97624,6.97576,6.97528,6.9748,6.97432,6.97384,6.97336,6.97288,6.9724,6.97192,6.97144,6.97096,6.97048,6.97,6.97244,6.97488,6.97732,6.97976,6.9822,6.98464,6.98708,6.98952,6.99196,6.9944,6.99684,6.99928,7.00172,7.00416,7.0066,7.00904,7.01148,7.01392,7.01636,7.0188,7.02124,7.02368,7.02612,7.02856,7.031,7.009,6.973,6.949,6.937,6.938,6.95,6.974,7.007,7.047,7.09,7.132,7.168,7.19,7.192,7.165,7.101,6.998,6.86,6.69,6.498,6.293,6.089,5.895,5.716,5.556,5.414,5.283,5.157,5.036,4.917,4.802,4.69,4.581,4.472,4.362,4.248,4.128,4.002,3.872,3.738,3.601,3.466,3.335,3.212,3.1,3.005,2.926,2.862,2.81,2.765,2.718,2.665,2.602,2.529,2.449,2.367,2.292,2.229,2.179,2.142,2.115,2.094,2.075,2.054,2.033,2.01,1.987,1.965,1.944,1.924,1.905,1.887,1.87,1.854,1.775,1.702,1.692,1.739,1.769,1.815
Bangladesh,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.68132,6.66264,6.64396,6.62528,6.6066,6.58792,6.56924,6.55056,6.53188,6.5132,6.49452,6.47584,6.45716,6.43848,6.4198,6.40112,6.38244,6.36376,6.34508,6.3264,6.30772,6.28904,6.27036,6.25168,6.233,6.266,6.331,6.392,6.45,6.504,6.555,6.602,6.646,6.687,6.725,6.761,6.794,6.825,6.853,6.878,6.901,6.92,6.935,6.945,6.947,6.942,6.928,6.904,6.869,6.821,6.758,6.68,6.587,6.48,6.356,6.216,6.06,5.89,5.71,5.522,5.327,5.13,4.932,4.738,4.55,4.37,4.197,4.033,3.878,3.732,3.596,3.468,3.346,3.231,3.12,3.011,2.905,2.802,2.702,2.607,2.52,2.443,2.377,2.322,2.277,2.24,2.208,2.177,2.148,2.118,2.088,2.06,2.032,2.006,1.981,1.957,1.935,1.913,1.893,1.791,1.701,1.685,1.74,1.772,1.817
Barbados,,,,,,,,,,,,,,,,,,,4.958,4.929711111,4.901422222,4.873133333,4.844844444,4.816555556,4.788266667,4.759977778,4.731688889,4.7034,4.675111111,4.646822222,4.618533333,4.590244444,4.561955556,4.533666667,4.505377778,4.477088889,4.4488,4.512226667,4.575653333,4.63908,4.702506667,4.765933333,4.82936,4.892786667,4.956213333,5.01964,5.083066667,5.146493333,5.20992,5.273346667,5.336773333,5.4002,5.395195181,5.390190361,5.385185542,5.380180723,5.375175904,5.370171084,5.365166265,5.360161446,5.355156627,5.350151807,5.345146988,5.340142169,5.335137349,5.33013253,5.325127711,5.320122892,5.315118072,5.310113253,5.305108434,5.300103614,5.295098795,5.290093976,5.285089157,5.280084337,5.275079518,5.270074699,5.26506988,5.26006506,5.255060241,5.250055422,5.245050602,5.240045783,5.235040964,5.230036145,5.225031325,5.220026506,5.215021687,5.210016867,5.205012048,5.200007229,5.19500241,5.18999759,5.184992771,5.179987952,5.174983133,5.169978313,5.164973494,5.159968675,5.154963855,5.149959036,5.144954217,5.139949398,5.134944578,5.129939759,5.12493494,5.11993012,5.114925301,5.109920482,5.104915663,5.099910843,5.094906024,5.089901205,5.084896386,5.079891566,5.074886747,5.069881928,5.064877108,5.059872289,5.05486747,5.049862651,5.044857831,5.039853012,5.034848193,5.029843373,5.024838554,5.019833735,5.014828916,5.009824096,5.004819277,4.999814458,4.994809639,4.989804819,4.9848,4.99485,5.0049,5.01495,5.025,4.95532,4.88564,4.81596,4.74628,4.6766,4.61764,4.55868,4.49972,4.44076,4.3818,4.35232,4.32284,4.29336,4.26388,4.2344,4.25584,4.27728,4.29872,4.32016,4.3416,4.33892,4.33624,4.33356,4.33088,4.3282,4.36576,4.40332,4.44088,4.47844,4.516,4.485,4.429,4.386,4.355,4.336,4.327,4.328,4.333,4.337,4.333,4.313,4.269,4.196,4.094,3.963,3.807,3.637,3.46,3.284,3.113,2.949,2.794,2.648,2.513,2.393,2.288,2.198,2.121,2.057,2.004,1.96,1.922,1.889,1.858,1.83,1.805,1.782,1.765,1.75,1.74,1.732,1.727,1.725,1.724,1.726,1.73,1.736,1.745,1.756,1.768,1.78,1.791,1.801,1.81,1.817,1.822,1.827,1.831,1.835,1.839,1.842,1.845,1.849,1.852,1.855,1.858,1.86,1.863,1.866,1.868,1.87,1.873,1.875,1.877,1.888,1.902,1.912,1.924,1.926,1.931
Belarus,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.946068235,6.892136471,6.838204706,6.784272941,6.730341176,6.676409412,6.622477647,6.568545882,6.514614118,6.460682353,6.406750588,6.352818824,6.298887059,6.244955294,6.191023529,6.137091765,6.08316,6.051416552,6.019673103,5.987929655,5.956186207,5.924442759,5.89269931,5.860955862,5.829212414,5.797468966,5.765725517,5.733982069,5.702238621,5.670495172,5.638751724,5.607008276,5.575264828,5.543521379,5.511777931,5.480034483,5.448291034,5.416547586,5.384804138,5.35306069,5.321317241,5.289573793,5.257830345,5.226086897,5.194343448,5.1626,5.050357143,4.938114286,4.825871429,4.713628571,4.601385714,4.489142857,4.3769,4.264657143,4.152414286,4.040171429,3.927928571,3.815685714,3.703442857,3.5912,3.48518,3.37916,3.27314,3.16712,3.0611,2.95508,2.84906,2.74304,2.63702,2.531,2.553,2.595,2.632,2.665,2.693,2.716,2.734,2.746,2.75,2.743,2.726,2.695,2.653,2.601,2.543,2.483,2.427,2.378,2.337,2.304,2.275,2.248,2.22,2.19,2.16,2.132,2.11,2.094,2.084,2.081,2.084,2.09,2.096,2.099,2.094,2.078,2.05,2.008,1.953,1.885,1.807,1.722,1.635,1.549,1.47,1.399,1.338,1.289,1.252,1.23,1.224,1.232,1.252,1.281,1.315,1.351,1.386,1.416,1.441,1.46,1.473,1.484,1.494,1.504,1.514,1.525,1.536,1.546,1.556,1.566,1.576,1.585,1.594,1.603,1.65,1.712,1.756,1.814,1.833,1.857
Belgium,,,,,,,,,,,,,,,,,,,4.85,4.845634333,4.841268667,4.836903,4.832537333,4.828171667,4.823806,4.819440333,4.815074667,4.810709,4.806343333,4.801977667,4.797612,4.793246333,4.788880667,4.784515,4.780149333,4.775783667,4.771418,4.767052333,4.762686667,4.758321,4.753955333,4.749589667,4.745224,4.740858333,4.736492667,4.732127,4.727761333,4.723395667,4.71903,4.768704,4.818378,4.868052,4.917726,4.9674,4.973244,4.979088,4.984932,4.990776,4.99662,4.93818,4.87974,4.8213,4.76286,4.70442,4.640136,4.575852,4.511568,4.447284,4.383,4.315333333,4.247666667,4.18,4.246,4.312,4.378,4.444,4.51,4.534,4.558,4.582,4.606,4.63,4.656,4.682,4.708,4.734,4.76,4.782,4.804,4.826,4.848,4.87,4.852,4.834,4.816,4.798,4.78,4.746,4.712,4.678,4.644,4.61,4.548,4.486,4.424,4.362,4.3,4.274,4.248,4.222,4.196,4.17,4.132,4.094,4.056,4.018,3.98,3.9095,3.839,3.786033333,3.733066667,3.6801,3.627133333,3.574166667,3.5212,3.468233333,3.415266667,3.3623,3.309333333,3.256366667,3.2034,3.150433333,3.097466667,3.0445,2.991533333,2.938566667,2.8856,2.832633333,2.779666667,2.7267,2.673733333,2.620766667,2.5678,2.514833333,2.461866667,2.4089,2.355933333,2.302966667,2.25,2.22,2.19,2.08,2.04,1.94,1.95,1.99,2.11,2.1,1.84,1.66,1.81,2.06,2.12,2.17,2.53,2.47,2.45,2.39,2.295,2.305,2.327,2.353,2.383,2.417,2.454,2.494,2.534,2.572,2.604,2.625,2.633,2.625,2.599,2.557,2.501,2.433,2.36,2.283,2.206,2.129,2.052,1.977,1.905,1.839,1.781,1.731,1.689,1.655,1.629,1.609,1.594,1.581,1.571,1.564,1.56,1.561,1.565,1.573,1.582,1.591,1.599,1.603,1.605,1.606,1.605,1.607,1.612,1.62,1.633,1.652,1.675,1.7,1.727,1.754,1.78,1.801,1.819,1.833,1.842,1.847,1.851,1.854,1.857,1.861,1.865,1.869,1.873,1.876,1.88,1.883,1.886,1.889,1.892,1.907,1.925,1.935,1.948,1.952,1.956
