"","ipip","wage1992","prtyid","ideol","gender"
"2174",3,NA,6,5,1
"2175",3,0.487359970808029,1,NA,0
"2176",4,NA,7,4,1
"2177",5,NA,6,5,1
"2178",3,0.65021002292633,5,4,0
"2179",5,0.511519968509674,7,4,0
"2180",4,0.785520017147064,6,5,0
"2181",5,0.614226460456848,3,NA,1
"2182",3,0.511519968509674,4,3,0
"2183",5,0.320780009031296,6,NA,1
"2184",4,0.464700013399124,2,5,1
"2185",NA,0.414970010519028,7,4,1
"2186",4,0.414970010519028,3,5,0
"2187",5,0.408399999141693,4,5,0
"2188",3,0.673849999904633,5,6,1
"2189",4,0.414970010519028,NA,3,0
"2190",NA,0.62365996837616,1,5,0
"2191",NA,0.785520017147064,2,4,1
"2192",NA,0.688880026340485,3,6,1
"2193",3,0.364969998598099,1,5,1
"2194",2,0.673849999904633,7,6,0
"2195",2,0.673849999904633,1,2,1
"2196",3,0.614226460456848,2,4,0
"2197",3,0.673849999904633,1,3,0
"2198",3,0.267989993095398,1,6,1
"2199",1,0.644749999046326,6,5,0
"2200",3,NA,4,4,1
"2201",3,NA,6,4,1
"2202",4,NA,3,4,1
"2203",NA,0.390350013971329,2,6,0
"2204",5,0.343410015106201,5,4,0
"2205",3,0.189989998936653,NA,NA,1
"2206",NA,0.532429993152618,1,2,0
"2207",3,0.903599977493286,6,4,0
"2208",NA,0.414970010519028,3,4,0
"2209",3,0.367390006780624,6,NA,1
"2210",NA,0.511519968509674,6,7,0
"2211",NA,0.364969998598099,4,4,1
"2212",4,0.320780009031296,7,6,1
"2213",NA,NA,4,NA,1
"2214",4,0.673849999904633,3,5,1
"2215",NA,NA,3,NA,0
"2216",NA,0.688880026340485,6,NA,1
"2217",3,0.387620002031326,5,5,0
"2218",NA,0.609759986400604,5,3,1
"2219",2,0.320780009031296,1,NA,1
"2220",1,0.688880026340485,1,4,1
"2221",NA,0.364969998598099,5,NA,1
"2222",3,0.592509984970093,2,NA,0
"2223",2,0.62365996837616,3,3,0
"2224",3,0.785520017147064,6,5,0
"2225",5,0.520840048789978,2,2,0
"2226",5,0.461620002985001,1,3,0
"2227",3,NA,3,4,1
"2228",5,0.367390006780624,6,4,0
"2229",4,0.414970010519028,1,4,0
"2230",NA,NA,NA,NA,1
"2231",4,0.477019995450974,6,4,0
"2232",4,NA,1,3,1
"2233",5,0.785520017147064,1,3,1
"2234",5,0.414970010519028,4,NA,1
"2235",1,0.65021002292633,4,5,0
"2236",5,0.408600002527237,3,4,1
"2237",2,1.13774001598358,3,2,0
"2238",1,0.265219986438751,3,1,1
"2239",NA,0.394959986209869,2,NA,1
"2240",5,NA,3,NA,1
"2241",4,0.477019995450974,5,NA,0
"2242",3,0.461620002985001,6,5,0
"2243",5,0.785520017147064,2,NA,0
"2244",2,0.600469946861267,2,2,1
"2245",2,1.13774001598358,3,4,0
"2246",4,0.401980012655258,4,NA,0
"2247",3,0.511519968509674,3,NA,0
"2248",4,0.320780009031296,6,5,0
"2249",3,0.600469946861267,7,6,1
"2250",4,NA,NA,NA,1
"2251",3,0.600469946861267,6,4,1
"2252",2,0.189989998936653,2,NA,1
"2253",NA,NA,7,5,0
"2254",4,0.408399999141693,6,4,0
"2255",3,0.394959986209869,3,NA,1
"2256",3,NA,7,6,1
"2257",4,0.698559999465942,4,NA,1
"2258",4,0.785520017147064,3,4,1
"2259",5,0.267989993095398,2,NA,1
"2260",5,0.8400399684906,7,5,1
"2261",4,0.408399999141693,4,4,0
"2262",3,0.644749999046326,6,5,0
"2263",3,0.785520017147064,2,4,0
"2264",5,0.600469946861267,1,1,1
"2265",4,0.267989993095398,5,6,1
"2266",5,0.408600002527237,2,1,1
"2267",3,0.464700013399124,2,NA,1
"2268",2,0.400240004062653,4,6,1
"2269",3,0.614226460456848,2,NA,0
"2270",5,0.343410015106201,3,NA,1
"2271",3,0.387620002031326,2,2,1
"2272",4,0.477019995450974,3,6,0
"2273",4,0.367390006780624,1,NA,0
"2274",4,NA,5,4,1
"2275",3,0.364969998598099,2,NA,1
"2276",3,NA,7,6,1
"2277",4,0.785520017147064,7,6,1
"2278",4,0.335929989814758,6,5,1
"2279",5,0.267989993095398,2,4,0
"2280",3,0.36285999417305,4,7,1
"2281",3,0.315829992294312,1,NA,1
"2282",4,0.614226460456848,3,1,0
"2283",4,0.644749999046326,2,NA,0
"2284",3,0.364969998598099,1,2,1
"2285",4,0.785520017147064,1,2,1
"2286",5,0.265219986438751,2,NA,0
"2287",3,0.662460029125214,7,5,0
"2288",NA,0.407070010900497,6,6,1
"2289",5,NA,3,NA,1
"2290",4,0.315829992294312,1,NA,0
"2291",NA,0.903599977493286,6,6,0
"2292",NA,0.62365996837616,NA,NA,0
"2293",4,0.785520017147064,7,5,0
"2294",3,0.673849999904633,6,5,0
"2295",2,0.903599977493286,2,2,1
"2296",4,0.265219986438751,6,4,1
"2297",3,0.903599977493286,7,6,0
"2298",5,NA,6,4,1
"2299",5,0.464700013399124,5,4,1
"2300",4,0.532429993152618,7,6,0
"2301",5,NA,1,3,1
"2302",3,0.511519968509674,4,NA,0
"2303",3,0.477019995450974,3,NA,0
"2304",4,0.62365996837616,5,NA,0
"2305",3,0.785520017147064,1,5,1
"2306",3,0.785520017147064,7,6,0
"2307",3,0.265219986438751,NA,NA,0
"2308",4,0.267989993095398,3,NA,1
"2309",3,0.65021002292633,2,3,1
"2310",5,0.36285999417305,2,5,0
"2311",4,0.785520017147064,7,6,0
"2312",3,0.336679995059967,1,7,1
"2313",3,0.394959986209869,1,4,1
"2314",5,0.600469946861267,3,5,0
"2315",NA,0.785520017147064,3,3,1
"2316",3,0.461620002985001,1,3,0
"2317",4,0.511519968509674,5,4,0
"2318",4,0.8400399684906,4,5,0
"2319",4,0.688880026340485,6,5,1
"2320",3,0.614226460456848,2,4,1
"2321",NA,0.261489987373352,1,4,1
"2322",5,0.785520017147064,5,4,1
"2323",NA,0.785520017147064,3,3,0
"2324",3,0.407070010900497,1,4,1
"2325",3,0.511519968509674,NA,4,0
"2326",4,0.320780009031296,4,3,1
"2327",3,0.309140026569366,7,6,0
"2328",2,0.673849999904633,2,5,1
"2329",NA,0.487359970808029,6,4,0
"2330",5,NA,2,NA,1
"2331",4,0.427269995212555,2,NA,1
"2332",3,NA,1,1,0
"2333",4,NA,7,6,0
"2334",3,0.367390006780624,4,NA,1
"2335",5,0.343410015106201,1,1,1
"2336",4,0.461620002985001,1,NA,1
"2337",4,NA,5,2,1
"2338",3,0.65021002292633,3,2,0
"2339",NA,0.614226460456848,1,4,0
"2340",1,0.518409967422485,4,6,0
"2341",4,0.614226460456848,1,NA,1
"2342",4,0.785520017147064,4,5,1
"2343",3,0.461620002985001,2,NA,1
"2344",5,0.511519968509674,6,4,0
"2345",5,0.312420010566711,2,2,1
"2346",4,0.487359970808029,1,NA,0
"2347",5,0.581430017948151,5,6,0
"2348",4,NA,1,4,1
"2349",4,0.600469946861267,1,4,1
"2350",5,0.785520017147064,4,4,1
"2351",NA,0.390350013971329,5,4,0
"2352",4,0.511519968509674,5,4,0
"2353",3,0.315829992294312,1,NA,1
"2354",NA,0.400240004062653,4,3,1
"2355",3,0.343410015106201,7,6,1
"2356",5,0.487359970808029,6,4,0
"2357",5,0.511519968509674,6,4,0
"2358",3,0.592509984970093,5,NA,0
"2359",3,0.461620002985001,1,6,0
"2360",4,0.609759986400604,7,4,1
"2361",3,0.312420010566711,1,3,0
"2362",5,0.84213000535965,7,4,1
"2363",3,0.315829992294312,1,NA,0
"2364",3,0.785520017147064,5,5,0
"2365",3,0.401980012655258,1,3,0
"2366",3,0.267989993095398,3,3,1
"2367",NA,0.785520017147064,1,NA,0
"2368",NA,0.65021002292633,5,6,0
"2369",3,0.400240004062653,3,6,1
"2370",3,0.335929989814758,6,NA,0
"2371",2,0.673849999904633,1,3,1
"2372",2,0.673849999904633,6,2,1
"2373",5,0.477019995450974,7,NA,0
"2374",NA,0.36285999417305,2,2,0
"2375",2,0.673849999904633,6,6,0
"2376",4,0.461620002985001,2,4,0
"2377",3,0.267989993095398,7,4,1
"2378",3,0.267989993095398,5,4,0
"2379",3,0.320780009031296,5,NA,1
"2380",3,0.407070010900497,7,NA,0
"2381",3,NA,6,NA,1
"2382",3,0.400240004062653,1,6,1
"2383",4,0.343410015106201,3,6,0
"2384",NA,0.511519968509674,1,2,0
"2385",1,0.312420010566711,1,1,1
"2386",5,0.320780009031296,1,2,1
"2387",5,0.688880026340485,5,5,1
"2388",4,1.10091006755829,7,6,0
"2389",NA,1.10091006755829,5,6,1
"2390",3,0.644749999046326,3,3,0
"2391",NA,0.673849999904633,7,5,1
"2392",3,0.785520017147064,5,6,0
"2393",5,0.440597921609879,1,1,1
"2394",NA,0.903599977493286,4,2,0
"2395",5,0.785520017147064,6,NA,1
"2396",5,0.785520017147064,1,NA,1
"2397",2,0.673849999904633,1,2,0
"2398",3,0.312420010566711,5,6,1
"2399",3,0.511519968509674,2,5,0
"2400",4,0.394959986209869,5,5,1
"2401",5,0.461620002985001,1,NA,0
"2402",3,0.464700013399124,1,NA,1
"2403",5,0.793409943580627,3,3,0
"2404",3,0.390350013971329,1,7,0
"2405",NA,0.532429993152618,4,6,0
"2406",3,NA,4,2,0
"2407",4,0.364969998598099,2,3,1
"2408",NA,0.267989993095398,5,5,0
"2409",5,0.609759986400604,3,NA,1
"2410",3,NA,2,5,1
"2411",NA,0.320780009031296,4,6,1
"2412",5,0.367390006780624,2,NA,0
"2413",4,NA,4,NA,1
"2414",4,0.401980012655258,2,4,0
"2415",4,0.265219986438751,6,7,1
"2416",3,0.511519968509674,2,2,0
"2417",NA,0.309140026569366,NA,NA,1
"2418",5,0.400240004062653,3,NA,1
"2419",3,0.75151002407074,5,6,0
"2420",3,0.600469946861267,6,6,1
"2421",5,0.609759986400604,4,5,1
"2422",4,NA,4,5,1
"2423",5,0.267989993095398,4,NA,1
"2424",NA,0.265219986438751,6,NA,0
"2425",3,0.394959986209869,1,2,1
"2426",3,0.600469946861267,3,4,0
"2427",4,0.367390006780624,6,5,1
"2428",4,0.461620002985001,6,NA,0
"2429",NA,0.381099998950958,1,4,0
"2430",3,0.408399999141693,5,6,0
"2431",3,0.315829992294312,4,2,1
"2432",3,0.785520017147064,1,2,1
"2433",4,NA,7,4,1
"2434",4,0.394959986209869,5,NA,1
"2435",5,0.261489987373352,2,NA,1
"2436",NA,0.400240004062653,4,5,1
"2437",5,0.644749999046326,1,3,1
"2438",NA,0.673849999904633,7,7,0
"2439",4,0.267989993095398,3,4,1
"2440",3,NA,3,NA,1
"2441",2,0.394959986209869,2,NA,1
"2442",5,0.343410015106201,3,4,1
"2443",5,0.487359970808029,2,NA,1
"2444",5,0.65021002292633,7,6,1
"2445",4,0.364969998598099,1,6,1
"2446",4,0.785520017147064,2,NA,0
"2447",3,0.600469946861267,1,2,1
"2448",3,0.592509984970093,2,4,1
"2449",3,0.62978994846344,5,6,0
"2450",NA,0.394959986209869,4,NA,1
"2451",5,0.532429993152618,4,5,0
"2452",5,0.581430017948151,7,5,0
"2453",5,0.592509984970093,2,3,1
"2454",3,0.408399999141693,7,4,0
"2455",NA,0.394959986209869,6,4,0
"2456",4,0.511519968509674,5,5,0
"2457",4,0.614226460456848,6,5,0
"2458",NA,0.592509984970093,4,7,0
"2459",2,0.401980012655258,1,NA,1
"2460",3,0.903599977493286,3,5,0
"2461",4,0.785520017147064,2,5,1
"2462",5,NA,1,NA,1
"2463",5,0.401980012655258,1,2,1
"2464",3,0.461620002985001,4,NA,0
"2465",NA,0.267989993095398,2,4,1
"2466",1,0.461620002985001,1,NA,0
"2467",3,0.785520017147064,7,6,0
"2468",4,0.600469946861267,2,4,1
"2469",3,NA,3,4,1
"2470",NA,0.785520017147064,5,NA,1
"2471",3,0.688880026340485,1,3,1
"2472",4,0.62978994846344,2,3,0
"2473",3,0.785520017147064,1,NA,1
"2474",5,0.387620002031326,1,1,1
"2475",NA,0.312420010566711,4,NA,1
"2476",3,NA,1,4,1
"2477",3,NA,1,6,1
"2478",3,0.267989993095398,1,NA,0
"2479",3,0.592509984970093,2,NA,0
"2480",4,0.609759986400604,7,5,1
"2481",NA,0.312420010566711,1,6,1
"2482",4,0.785520017147064,2,3,0
"2483",5,NA,4,4,0
"2484",3,NA,6,3,1
"2485",NA,0.673849999904633,6,6,1
