zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
97022,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97020,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97347,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97101,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97106,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97075,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97076,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97077,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97070,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97071,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97078,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97133,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97132,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97137,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97203,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97202,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97201,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97207,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97206,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97205,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97204,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97209,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97208,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97045,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97042,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97283,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97282,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97281,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97280,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97286,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97362,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97030,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97032,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97256,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97258,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97013,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97011,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97017,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97015,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97019,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97068,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97060,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97117,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97115,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97114,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97113,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97111,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97269,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97268,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97267,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97266,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97062,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97026,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97302,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97303,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97306,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97307,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97304,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97305,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97140,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97381,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97385,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97218,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97219,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97213,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97236,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97232,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97233,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97230,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97231,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97238,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97239,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97212,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97038,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97034,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97035,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97036,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97373,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97375,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97378,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97089,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97080,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97086,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97242,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97240,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97005,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97004,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97007,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97006,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97009,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97008,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97291,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97325,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97122,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97123,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97127,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97124,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97049,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97214,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97215,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97216,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97217,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97210,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97211,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97055,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97294,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97296,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97290,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97292,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97293,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97298,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97310,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
97317,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0339186651567,0.0136375077584,0
21779,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21776,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21777,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21778,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21721,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21720,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21722,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21727,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21557,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21555,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21787,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21781,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20837,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20838,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20839,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21774,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21775,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21773,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21770,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21771,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21541,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21540,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21543,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21501,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21759,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20842,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20841,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21762,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21705,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21704,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21703,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21701,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21709,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21788,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21782,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21780,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21521,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21520,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21754,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21755,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21756,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21757,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21750,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21562,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21560,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21765,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21767,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21766,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21769,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21783,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21536,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21531,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21532,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21538,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21539,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21530,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21758,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21542,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21545,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20876,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20875,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20872,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20871,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21733,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21792,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21793,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21505,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21504,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21503,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21502,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21556,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
20882,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21790,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21524,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21528,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21747,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21746,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21742,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21550,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21561,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21523,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21522,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21529,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21798,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21791,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21702,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21710,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21711,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21713,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21714,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21715,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21716,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21717,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21718,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21719,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21797,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.108714153562,0.0801030353127,0.107445108093
21779,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21776,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21777,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21778,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21721,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21720,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21722,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21727,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21557,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21555,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21787,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21781,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20837,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20838,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20839,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21774,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21775,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21773,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21770,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21771,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21541,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21540,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21543,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21501,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21759,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20842,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
20841,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21762,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21705,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21704,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21703,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21701,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21709,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21788,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21782,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21780,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21521,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21520,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21754,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21755,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21756,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21757,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21750,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21562,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21560,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21765,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21767,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21766,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21769,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21783,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21536,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21531,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21532,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21538,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21539,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21530,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
21758,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0220338278655,0.0130979430332,0.0307905932881
