"","treat","age","educ","ethn","married","re74","re75","re78","u74","u75"
"987",FALSE,21,14,"other",TRUE,4898.17,7161.29,17141.6,FALSE,FALSE
"988",FALSE,24,16,"other",FALSE,4898.17,8951.61,17732.7,FALSE,FALSE
"989",FALSE,30,17,"other",TRUE,4898.17,12084.7,5172.04,FALSE,FALSE
"990",FALSE,25,17,"other",FALSE,4996.13,17414.5,5030.18,FALSE,FALSE
"991",FALSE,21,12,"other",TRUE,5094.09,6803.23,7388.63,FALSE,FALSE
"992",FALSE,28,12,"other",TRUE,5094.09,10741.9,9014.13,FALSE,FALSE
"993",FALSE,20,12,"other",TRUE,5182.26,6266.13,15244.2,FALSE,FALSE
"994",FALSE,36,16,"other",FALSE,5290.02,4833.87,5319.82,FALSE,FALSE
"995",FALSE,47,12,"other",TRUE,5868,9513.77,5319.82,FALSE,FALSE
"996",FALSE,24,16,"other",TRUE,5877.8,4833.87,33987.7,FALSE,FALSE
"997",FALSE,25,17,"other",TRUE,5877.8,10562.9,30101.3,FALSE,FALSE
"998",FALSE,21,16,"other",TRUE,5877.8,10562.9,16993.9,FALSE,FALSE
"999",FALSE,26,14,"other",TRUE,5877.8,13427.4,31032.3,FALSE,FALSE
"1000",FALSE,20,13,"hispanic",TRUE,6073.73,10025.8,27337.9,FALSE,FALSE
"1001",FALSE,27,14,"other",TRUE,6269.65,0,26008,TRUE,FALSE
"1002",FALSE,26,12,"other",FALSE,6269.65,11637.1,10344.1,FALSE,FALSE
"1003",FALSE,23,17,"other",TRUE,6367.62,5370.97,0,FALSE,FALSE
"1004",FALSE,21,12,"other",TRUE,6661.51,12532.3,25121.4,FALSE,FALSE
"1005",FALSE,28,14,"other",TRUE,6739.88,7877.42,13742.9,FALSE,FALSE
"1006",FALSE,25,14,"other",FALSE,6857.43,1790.32,0,FALSE,FALSE
"1007",FALSE,30,12,"other",TRUE,6857.43,3222.58,3251,FALSE,FALSE
"1008",FALSE,22,13,"other",FALSE,6857.43,6266.13,17363.3,FALSE,FALSE
"1009",FALSE,23,16,"other",TRUE,6857.43,14143.5,22165.9,FALSE,FALSE
"1010",FALSE,19,13,"other",FALSE,6857.43,15217.7,17732.7,FALSE,FALSE
"1011",FALSE,21,14,"other",TRUE,6974.99,11407.9,17141.6,FALSE,FALSE
"1012",FALSE,29,17,"other",TRUE,7053.36,7161.29,8866.36,FALSE,FALSE
"1013",FALSE,27,16,"other",TRUE,7053.36,11637.1,25121.4,FALSE,FALSE
"1014",FALSE,28,15,"other",TRUE,7249.29,15217.7,9161.9,FALSE,FALSE
"1015",FALSE,26,12,"other",TRUE,7406.03,0,2955.45,TRUE,FALSE
"1016",FALSE,54,12,"other",TRUE,7445.21,0,0,TRUE,FALSE
"1017",FALSE,27,15,"other",TRUE,7445.21,10741.9,18471.6,FALSE,FALSE
"1018",FALSE,26,13,"other",FALSE,7449.13,5729.03,9605.22,FALSE,FALSE
"1019",FALSE,21,12,"other",TRUE,7523.58,7934.71,0,FALSE,FALSE
"1020",FALSE,21,13,"other",TRUE,7688.16,12743.5,11082.9,FALSE,FALSE
"1021",FALSE,22,13,"other",FALSE,7739.1,3759.68,16255,FALSE,FALSE
"1022",FALSE,27,16,"other",FALSE,7837.07,0,0,TRUE,FALSE
"1023",FALSE,37,15,"hispanic",TRUE,7837.07,179.032,11821.8,FALSE,FALSE
"1024",FALSE,33,13,"other",FALSE,7837.07,3580.65,16255,FALSE,FALSE
"1025",FALSE,28,12,"other",TRUE,7837.07,4475.81,15663.9,FALSE,FALSE
"1026",FALSE,24,12,"other",FALSE,7837.07,5370.97,5910.91,FALSE,FALSE
"1027",FALSE,22,12,"other",FALSE,7837.07,7497.87,17732.7,FALSE,FALSE
"1028",FALSE,23,12,"other",TRUE,7837.07,8951.61,12058.2,FALSE,FALSE
"1029",FALSE,19,12,"hispanic",TRUE,7837.07,12532.3,13299.5,FALSE,FALSE
"1030",FALSE,27,14,"other",FALSE,7837.07,14322.6,16255,FALSE,FALSE
"1031",FALSE,22,16,"other",TRUE,7837.07,16112.9,16255,FALSE,FALSE
"1032",FALSE,42,12,"other",TRUE,7837.07,16112.9,15516.1,FALSE,FALSE
"1033",FALSE,20,13,"other",FALSE,7837.07,17491.5,2216.59,FALSE,FALSE
"1034",FALSE,29,13,"other",FALSE,7958.54,0,0,TRUE,FALSE
"1035",FALSE,19,12,"other",TRUE,8054.55,9309.68,11963.7,FALSE,FALSE
"1036",FALSE,26,12,"other",TRUE,8228.92,13606.5,11969.6,FALSE,FALSE
"1037",FALSE,21,16,"other",FALSE,8228.92,22379,27337.9,FALSE,FALSE
"1038",FALSE,29,12,"other",TRUE,8389.58,5908.06,14481.7,FALSE,FALSE
"1039",FALSE,25,12,"other",FALSE,8683.47,9130.65,15811.7,FALSE,FALSE
"1040",FALSE,21,12,"other",TRUE,8816.7,5729.03,18096.2,FALSE,FALSE
"1041",FALSE,22,12,"other",TRUE,8816.7,9939.87,15486.6,FALSE,FALSE
"1042",FALSE,22,12,"other",TRUE,8816.7,10741.9,19653.8,FALSE,FALSE
"1043",FALSE,18,12,"other",FALSE,8816.7,14322.6,22165.9,FALSE,FALSE
"1044",FALSE,25,12,"other",TRUE,8816.7,16112.9,26599.1,FALSE,FALSE
"1045",FALSE,21,13,"other",TRUE,8816.7,17903.2,28224.6,FALSE,FALSE
"1046",FALSE,27,12,"other",TRUE,8816.7,44758.1,0,FALSE,FALSE
"1047",FALSE,23,12,"other",TRUE,8840.21,7161.29,10416.5,FALSE,FALSE
"1048",FALSE,21,12,"other",TRUE,8867.64,14995.7,17732.7,FALSE,FALSE
"1049",FALSE,31,17,"other",TRUE,9012.63,29465.1,39817.3,FALSE,FALSE
"1050",FALSE,19,12,"other",TRUE,9208.55,5550,11526.3,FALSE,FALSE
"1051",FALSE,46,12,"other",TRUE,9284.97,8504.03,10376.6,FALSE,FALSE
"1052",FALSE,24,12,"other",TRUE,9371.17,2864.52,2216.59,FALSE,FALSE
"1053",FALSE,20,13,"hispanic",FALSE,9404.48,0,8275.27,TRUE,FALSE
"1054",FALSE,24,17,"other",TRUE,9404.48,5370.97,22904.8,FALSE,FALSE
"1055",FALSE,23,12,"other",TRUE,9404.48,9130.65,11821.8,FALSE,FALSE
"1056",FALSE,34,12,"other",TRUE,9404.48,9166.45,23475.2,FALSE,FALSE
"1057",FALSE,35,12,"other",TRUE,9404.48,9313.26,11821.8,FALSE,FALSE
"1058",FALSE,23,12,"other",FALSE,9404.48,11834,16846.1,FALSE,FALSE
"1059",FALSE,21,12,"hispanic",TRUE,9496.57,8772.58,10512.5,FALSE,FALSE
"1060",FALSE,26,12,"other",TRUE,9561.22,0,13299.5,TRUE,FALSE
"1061",FALSE,23,13,"other",TRUE,9698.37,8593.55,23643.6,FALSE,FALSE
"1062",FALSE,27,12,"hispanic",TRUE,9698.37,11279,14038.4,FALSE,FALSE
"1063",FALSE,50,12,"hispanic",TRUE,9788.5,9846.77,13299.5,FALSE,FALSE
"1064",FALSE,25,12,"other",TRUE,9796.33,2685.48,25121.4,FALSE,FALSE
"1065",FALSE,21,13,"other",TRUE,9796.33,8593.55,28787.6,FALSE,FALSE
"1066",FALSE,19,12,"other",TRUE,9796.33,9846.77,20688.2,FALSE,FALSE
"1067",FALSE,20,12,"other",TRUE,9796.33,10204.8,29259,FALSE,FALSE
"1068",FALSE,32,12,"other",TRUE,9796.33,11458.1,11821.8,FALSE,FALSE
"1069",FALSE,24,13,"other",TRUE,9796.33,11458.1,11526.3,FALSE,FALSE
"1070",FALSE,26,14,"other",TRUE,9796.33,13427.4,20688.2,FALSE,FALSE
"1071",FALSE,20,12,"other",TRUE,9796.33,13427.4,10713.5,FALSE,FALSE
"1072",FALSE,24,17,"other",FALSE,9796.33,16112.9,36943.2,FALSE,FALSE
"1073",FALSE,21,13,"other",FALSE,9796.33,16112.9,20688.2,FALSE,FALSE
"1074",FALSE,22,12,"other",FALSE,9951.12,14322.6,14777.3,FALSE,FALSE
"1075",FALSE,47,12,"other",TRUE,9968.75,10523.5,11283.9,FALSE,FALSE
"1076",FALSE,22,12,"other",FALSE,9992.26,15754.8,19949.3,FALSE,FALSE
"1077",FALSE,35,12,"other",TRUE,10188.2,9309.68,11821.8,FALSE,FALSE
"1078",FALSE,49,12,"other",TRUE,10231.3,11082.1,6537.46,FALSE,FALSE
"1079",FALSE,23,12,"other",TRUE,10290.1,10562.9,9221.01,FALSE,FALSE
"1080",FALSE,25,17,"other",TRUE,10384.1,22004.9,49430,FALSE,FALSE
"1081",FALSE,23,16,"other",TRUE,10384.1,26854.8,11821.8,FALSE,FALSE
"1082",FALSE,34,17,"other",FALSE,10580,7161.29,5910.91,FALSE,FALSE
"1083",FALSE,21,12,"other",TRUE,10580,8056.45,12117.4,FALSE,FALSE
"1084",FALSE,23,12,"other",TRUE,10776,5370.97,11821.8,FALSE,FALSE
"1085",FALSE,23,12,"other",TRUE,10776,7161.29,16993.9,FALSE,FALSE
"1086",FALSE,32,17,"other",FALSE,10776,7161.29,0,FALSE,FALSE
"1087",FALSE,34,12,"other",TRUE,10776,11637.1,14186.2,FALSE,FALSE
"1088",FALSE,29,12,"other",TRUE,10776,12532.3,25860.2,FALSE,FALSE
"1089",FALSE,28,14,"other",TRUE,10776,13427.4,0,FALSE,FALSE
"1090",FALSE,18,12,"other",FALSE,10776,14322.6,21427,FALSE,FALSE
"1091",FALSE,25,13,"other",TRUE,10776,16739.5,18966.6,FALSE,FALSE
"1092",FALSE,26,17,"other",TRUE,10776,29182.3,35465.4,FALSE,FALSE
"1093",FALSE,24,12,"other",FALSE,10873.9,15754.8,20132.5,FALSE,FALSE
"1094",FALSE,23,12,"other",TRUE,10971.9,10204.8,31032.3,FALSE,FALSE
"1095",FALSE,23,16,"other",FALSE,10971.9,18798.4,20924.6,FALSE,FALSE
"1096",FALSE,46,12,"other",TRUE,11167.8,7161.29,17732.7,FALSE,FALSE
"1097",FALSE,41,12,"other",TRUE,11167.8,10741.9,12412.9,FALSE,FALSE
"1098",FALSE,19,12,"other",TRUE,11201.1,14143.5,24338.2,FALSE,FALSE
"1099",FALSE,29,12,"other",TRUE,11259.9,9041.13,26599.1,FALSE,FALSE
"1100",FALSE,22,12,"other",TRUE,11363.7,4654.84,13299.5,FALSE,FALSE
"1101",FALSE,21,12,"other",FALSE,11363.7,9667.74,13299.5,FALSE,FALSE
"1102",FALSE,27,12,"other",TRUE,11363.7,12532.3,4137.63,FALSE,FALSE
"1103",FALSE,37,12,"other",TRUE,11430.4,11372.1,8866.36,FALSE,FALSE
"1104",FALSE,44,12,"other",TRUE,11559.7,7340.32,27781.3,FALSE,FALSE
"1105",FALSE,38,16,"other",TRUE,11559.7,7877.42,17732.7,FALSE,FALSE
"1106",FALSE,34,12,"other",TRUE,11755.6,0,11821.8,TRUE,FALSE
"1107",FALSE,49,12,"other",FALSE,11755.6,0,0,TRUE,FALSE
"1108",FALSE,23,12,"other",TRUE,11755.6,0,17732.7,TRUE,FALSE
"1109",FALSE,43,12,"other",TRUE,11755.6,0,295.545,TRUE,FALSE
"1110",FALSE,28,16,"other",FALSE,11755.6,6445.16,0,FALSE,FALSE
"1111",FALSE,53,12,"other",TRUE,11755.6,9893.32,5172.04,FALSE,FALSE
"1112",FALSE,21,12,"other",TRUE,11755.6,10204.8,12560.7,FALSE,FALSE
"1113",FALSE,21,12,"other",TRUE,11755.6,10741.9,6649.77,FALSE,FALSE
"1114",FALSE,24,12,"other",TRUE,11755.6,11074.9,13742.9,FALSE,FALSE
"1115",FALSE,21,12,"other",FALSE,11755.6,11637.1,10048.5,FALSE,FALSE
"1116",FALSE,23,14,"other",TRUE,11755.6,11637.1,25121.4,FALSE,FALSE
"1117",FALSE,28,12,"other",TRUE,11755.6,12532.3,0,FALSE,FALSE
"1118",FALSE,28,12,"other",TRUE,11755.6,12532.3,0,FALSE,FALSE
"1119",FALSE,25,17,"other",TRUE,11755.6,12621.8,28963.4,FALSE,FALSE
"1120",FALSE,23,13,"other",TRUE,11755.6,13427.4,16255,FALSE,FALSE
"1121",FALSE,30,12,"other",TRUE,11755.6,13635.1,26599.1,FALSE,FALSE
"1122",FALSE,23,12,"other",TRUE,11755.6,13785.5,14186.2,FALSE,FALSE
"1123",FALSE,26,12,"other",TRUE,11755.6,14322.6,20688.2,FALSE,FALSE
"1124",FALSE,26,12,"other",TRUE,11755.6,14322.6,17732.7,FALSE,FALSE
"1125",FALSE,22,12,"other",TRUE,11755.6,14465.8,18102.2,FALSE,FALSE
"1126",FALSE,28,16,"other",TRUE,11755.6,15217.7,20688.2,FALSE,FALSE
"1127",FALSE,24,16,"other",TRUE,11755.6,16112.9,31032.3,FALSE,FALSE
"1128",FALSE,19,12,"other",FALSE,11755.6,19335.5,16255,FALSE,FALSE
"1129",FALSE,38,14,"other",TRUE,11755.6,19693.5,0,FALSE,FALSE
"1130",FALSE,38,14,"other",FALSE,11755.6,21483.9,7388.63,FALSE,FALSE
"1131",FALSE,45,12,"other",TRUE,11771.3,11270.1,16822.4,FALSE,FALSE
"1132",FALSE,31,16,"other",TRUE,11785,9846.77,5390.75,FALSE,FALSE
"1133",FALSE,25,14,"other",TRUE,11973.1,14322.6,14777.3,FALSE,FALSE
"1134",FALSE,22,12,"other",TRUE,12051.5,16025.2,13151.8,FALSE,FALSE
"1135",FALSE,36,12,"other",TRUE,12147.5,13964.5,13299.5,FALSE,FALSE
"1136",FALSE,27,12,"other",TRUE,12147.5,14322.6,20142.9,FALSE,FALSE
"1137",FALSE,33,12,"other",TRUE,12147.5,16112.9,24382.5,FALSE,FALSE
"1138",FALSE,27,12,"other",TRUE,12147.5,23274.2,26599.1,FALSE,FALSE
"1139",FALSE,46,12,"other",TRUE,12343.4,11637.1,11230.7,FALSE,FALSE
"1140",FALSE,23,14,"other",TRUE,12343.4,12532.3,14186.2,FALSE,FALSE
"1141",FALSE,25,16,"other",TRUE,12343.4,13606.5,21427,FALSE,FALSE
"1142",FALSE,27,14,"other",TRUE,12419.8,16829,25179,FALSE,FALSE
"1143",FALSE,49,16,"other",TRUE,12504,12353.2,12560.7,FALSE,FALSE
"1144",FALSE,22,12,"other",TRUE,12539.3,12532.3,14369.4,FALSE,FALSE
"1145",FALSE,28,16,"other",TRUE,12572.6,21483.9,23495.9,FALSE,FALSE
"1146",FALSE,22,13,"other",FALSE,12735.2,12532.3,17732.7,FALSE,FALSE
"1147",FALSE,23,17,"other",FALSE,12735.2,14322.6,28076.8,FALSE,FALSE
"1148",FALSE,26,12,"other",TRUE,12735.2,14322.6,14925,FALSE,FALSE
"1149",FALSE,22,12,"other",FALSE,12735.2,16112.9,21131.5,FALSE,FALSE
"1150",FALSE,31,14,"other",TRUE,12735.2,17724.2,29850.1,FALSE,FALSE
"1151",FALSE,31,14,"other",TRUE,12735.2,17724.2,29850.1,FALSE,FALSE
"1152",FALSE,54,12,"other",TRUE,12735.2,17894.3,19343.4,FALSE,FALSE
"1153",FALSE,19,13,"other",TRUE,12735.2,19693.5,28815.7,FALSE,FALSE
"1154",FALSE,26,17,"other",TRUE,12735.2,25064.5,26599.1,FALSE,FALSE
"1155",FALSE,28,12,"other",TRUE,12813.6,7161.29,16255,FALSE,FALSE
"1156",FALSE,20,12,"other",TRUE,12931.2,2363.23,14777.3,FALSE,FALSE
"1157",FALSE,26,12,"other",TRUE,12931.2,11100,22165.9,FALSE,FALSE
"1158",FALSE,25,17,"other",TRUE,12935.1,22379,36943.2,FALSE,FALSE
"1159",FALSE,24,12,"other",TRUE,13029.1,13964.5,41571.4,FALSE,FALSE
"1160",FALSE,22,12,"other",TRUE,13127.1,8951.61,13595.1,FALSE,FALSE
"1161",FALSE,27,17,"other",TRUE,13127.1,10741.9,29554.5,FALSE,FALSE
"1162",FALSE,26,12,"other",TRUE,13127.1,12174.2,12687.8,FALSE,FALSE
"1163",FALSE,19,12,"other",TRUE,13127.1,12532.3,24382.5,FALSE,FALSE
"1164",FALSE,29,17,"other",TRUE,13127.1,19693.5,0,FALSE,FALSE
"1165",FALSE,20,12,"other",TRUE,13244.6,8772.58,17289.4,FALSE,FALSE
"1166",FALSE,25,12,"other",TRUE,13291.7,14202.6,14777.3,FALSE,FALSE
"1167",FALSE,29,16,"other",TRUE,13323,5370.97,17732.7,FALSE,FALSE
"1168",FALSE,23,14,"other",FALSE,13323,12174.2,14777.3,FALSE,FALSE
"1169",FALSE,28,12,"other",TRUE,13323,12532.3,10935.2,FALSE,FALSE
"1170",FALSE,30,14,"other",TRUE,13323,14322.6,14777.3,FALSE,FALSE
"1171",FALSE,24,12,"hispanic",TRUE,13493.5,16471,21035.4,FALSE,FALSE
"1172",FALSE,27,12,"other",TRUE,13597.3,15833.6,13246.3,FALSE,FALSE
"1173",FALSE,42,13,"other",TRUE,13701.2,0,33987.7,TRUE,FALSE
"1174",FALSE,47,12,"other",TRUE,13714.9,0,12560.7,TRUE,FALSE
"1175",FALSE,26,12,"other",TRUE,13714.9,716.129,22904.8,FALSE,FALSE
"1176",FALSE,21,12,"other",TRUE,13714.9,3222.58,14038.4,FALSE,FALSE
"1177",FALSE,25,16,"other",FALSE,13714.9,6042.34,0,FALSE,FALSE
"1178",FALSE,23,12,"other",FALSE,13714.9,10741.9,15959.4,FALSE,FALSE
"1179",FALSE,31,12,"other",TRUE,13714.9,12532.3,14777.3,FALSE,FALSE
"1180",FALSE,30,12,"other",TRUE,13714.9,12532.3,2563.86,FALSE,FALSE
"1181",FALSE,28,17,"other",TRUE,13714.9,13427.4,6827.1,FALSE,FALSE
"1182",FALSE,24,12,"other",TRUE,13714.9,13427.4,17732.7,FALSE,FALSE
"1183",FALSE,28,12,"other",TRUE,13714.9,13606.5,19210.4,FALSE,FALSE
"1184",FALSE,23,12,"other",FALSE,13714.9,14322.6,22165.9,FALSE,FALSE
"1185",FALSE,35,12,"other",FALSE,13714.9,15038.7,26599.1,FALSE,FALSE
"1186",FALSE,27,14,"other",TRUE,13714.9,15217.7,13447.3,FALSE,FALSE
"1187",FALSE,23,12,"other",TRUE,13714.9,15754.8,24205.2,FALSE,FALSE
"1188",FALSE,24,12,"other",TRUE,13714.9,16112.9,16255,FALSE,FALSE
"1189",FALSE,33,12,"other",TRUE,13714.9,18082.3,26081.9,FALSE,FALSE
"1190",FALSE,45,14,"other",TRUE,13714.9,19102.7,30145.6,FALSE,FALSE
"1191",FALSE,45,14,"other",TRUE,13714.9,19102.7,30145.6,FALSE,FALSE
"1192",FALSE,45,17,"other",TRUE,13714.9,23095.2,6649.77,FALSE,FALSE
"1193",FALSE,23,16,"other",FALSE,13714.9,25601.6,31623.3,FALSE,FALSE
"1194",FALSE,26,17,"other",TRUE,13714.9,29540.3,29554.5,FALSE,FALSE
"1195",FALSE,21,14,"other",TRUE,13832.4,8777.95,591.091,FALSE,FALSE
"1196",FALSE,20,12,"other",TRUE,13903,14322.6,19653.8,FALSE,FALSE
"1197",FALSE,29,12,"other",TRUE,13910.8,7161.29,19210.4,FALSE,FALSE
"1198",FALSE,22,12,"hispanic",TRUE,13910.8,8611.45,16218,FALSE,FALSE
"1199",FALSE,24,12,"other",FALSE,13910.8,13427.4,19210.4,FALSE,FALSE
"1200",FALSE,27,12,"other",TRUE,13910.8,14859.7,15072.8,FALSE,FALSE
"1201",FALSE,23,12,"other",TRUE,14063.6,11100,14777.3,FALSE,FALSE
"1202",FALSE,24,16,"other",TRUE,14067.5,24706.5,37829.8,FALSE,FALSE
"1203",FALSE,23,16,"other",FALSE,14106.7,6266.13,2955.45,FALSE,FALSE
"1204",FALSE,33,14,"other",TRUE,14106.7,14322.6,17732.7,FALSE,FALSE
"1205",FALSE,21,12,"other",FALSE,14106.7,17903.2,22165.9,FALSE,FALSE
"1206",FALSE,23,12,"other",TRUE,14106.7,23453.2,0,FALSE,FALSE
"1207",FALSE,24,12,"other",TRUE,14373.2,19693.5,7388.63,FALSE,FALSE
"1208",FALSE,34,12,"other",TRUE,14498.6,14322.6,10048.5,FALSE,FALSE
"1209",FALSE,44,12,"other",TRUE,14498.6,14424.6,14579.3,FALSE,FALSE
"1210",FALSE,23,12,"other",TRUE,14498.6,19335.5,19210.4,FALSE,FALSE
"1211",FALSE,51,12,"other",TRUE,14533.8,19246,17732.7,FALSE,FALSE
"1212",FALSE,41,12,"other",TRUE,14684.7,23274.2,26599.1,FALSE,FALSE
"1213",FALSE,37,13,"other",TRUE,14694.5,8951.61,17732.7,FALSE,FALSE
"1214",FALSE,26,16,"other",TRUE,14694.5,11637.1,20688.2,FALSE,FALSE
"1215",FALSE,23,13,"other",TRUE,14694.5,14322.6,20688.2,FALSE,FALSE
"1216",FALSE,27,12,"other",TRUE,14694.5,14322.6,19210.4,FALSE,FALSE
"1217",FALSE,21,12,"other",TRUE,14694.5,15217.7,23643.6,FALSE,FALSE
"1218",FALSE,28,12,"other",TRUE,14694.5,15933.9,0,FALSE,FALSE
"1219",FALSE,22,13,"other",TRUE,14694.5,16112.9,0,FALSE,FALSE
"1220",FALSE,20,12,"other",TRUE,14694.5,16112.9,26599.1,FALSE,FALSE
"1221",FALSE,24,16,"other",TRUE,14694.5,16471,27337.9,FALSE,FALSE
"1222",FALSE,22,12,"other",TRUE,14694.5,16829,21870.4,FALSE,FALSE
"1223",FALSE,27,12,"hispanic",TRUE,14694.5,16829,37829.8,FALSE,FALSE
"1224",FALSE,23,16,"other",TRUE,14694.5,19693.5,29554.5,FALSE,FALSE
"1225",FALSE,22,16,"other",TRUE,14694.5,19693.5,2955.45,FALSE,FALSE
"1226",FALSE,23,16,"other",TRUE,14694.5,23274.2,25121.4,FALSE,FALSE
"1227",FALSE,20,12,"other",TRUE,14694.5,26854.8,31032.3,FALSE,FALSE
"1228",FALSE,24,12,"other",TRUE,14890.4,719.71,27963,FALSE,FALSE
"1229",FALSE,26,12,"other",TRUE,14890.4,10741.9,0,FALSE,FALSE
"1230",FALSE,28,15,"other",TRUE,15082.4,18619.4,13986.7,FALSE,FALSE
"1231",FALSE,24,13,"other",TRUE,15282.3,14322.6,32510,FALSE,FALSE
"1232",FALSE,50,12,"other",TRUE,15282.3,14322.6,13151.8,FALSE,FALSE
"1233",FALSE,50,12,"other",TRUE,15282.3,14322.6,13151.8,FALSE,FALSE
"1234",FALSE,28,13,"other",TRUE,15282.3,14322.6,14038.4,FALSE,FALSE
"1235",FALSE,25,12,"other",TRUE,15282.3,16112.9,25121.4,FALSE,FALSE
"1236",FALSE,22,12,"other",TRUE,15282.3,19693.5,21870.4,FALSE,FALSE
"1237",FALSE,22,12,"other",TRUE,15478.2,8951.61,14186.2,FALSE,FALSE
"1238",FALSE,29,12,"other",FALSE,15478.2,14370.9,12615.4,FALSE,FALSE
"1239",FALSE,53,17,"other",TRUE,15478.2,16399.4,15663.9,FALSE,FALSE
"1240",FALSE,25,12,"other",TRUE,15478.2,17724.2,31327.8,FALSE,FALSE
"1241",FALSE,24,16,"other",FALSE,15587.9,19505.6,19210.4,FALSE,FALSE
"1242",FALSE,27,17,"other",FALSE,15674.1,0,41376.3,TRUE,FALSE
"1243",FALSE,46,12,"other",TRUE,15674.1,734.032,20688.2,FALSE,FALSE
"1244",FALSE,21,13,"other",FALSE,15674.1,4946.66,1733.37,FALSE,FALSE
"1245",FALSE,37,12,"other",TRUE,15674.1,8951.61,28076.8,FALSE,FALSE
"1246",FALSE,37,12,"other",TRUE,15674.1,8951.61,28076.8,FALSE,FALSE
"1247",FALSE,22,12,"other",FALSE,15674.1,10741.9,28963.4,FALSE,FALSE
"1248",FALSE,22,12,"other",FALSE,15674.1,11637.1,20688.2,FALSE,FALSE
"1249",FALSE,27,12,"other",TRUE,15674.1,12532.3,19210.4,FALSE,FALSE
"1250",FALSE,49,16,"other",TRUE,15674.1,12890.3,17732.7,FALSE,FALSE
"1251",FALSE,26,12,"other",TRUE,15674.1,13427.4,0,FALSE,FALSE
"1252",FALSE,33,14,"other",TRUE,15674.1,13427.4,13890.6,FALSE,FALSE
"1253",FALSE,28,15,"other",TRUE,15674.1,13785.5,15959.4,FALSE,FALSE
"1254",FALSE,29,17,"other",TRUE,15674.1,14143.5,25860.2,FALSE,FALSE
"1255",FALSE,25,14,"hispanic",TRUE,15674.1,14322.6,20702.9,FALSE,FALSE
"1256",FALSE,32,12,"other",TRUE,15674.1,14322.6,13299.5,FALSE,FALSE
"1257",FALSE,40,12,"other",TRUE,15674.1,14322.6,16255,FALSE,FALSE
"1258",FALSE,40,12,"other",TRUE,15674.1,14322.6,16255,FALSE,FALSE
"1259",FALSE,27,16,"other",TRUE,15674.1,14322.6,22165.9,FALSE,FALSE
"1260",FALSE,24,12,"other",TRUE,15674.1,14680.6,17732.7,FALSE,FALSE
"1261",FALSE,43,12,"other",TRUE,15674.1,14680.6,13831.5,FALSE,FALSE
"1262",FALSE,25,16,"other",TRUE,15674.1,15217.7,19062.7,FALSE,FALSE
"1263",FALSE,21,13,"other",TRUE,15674.1,15933.9,25121.4,FALSE,FALSE
"1264",FALSE,26,12,"other",TRUE,15674.1,16471,35022.1,FALSE,FALSE
"1265",FALSE,28,14,"other",TRUE,15674.1,16757.4,16255,FALSE,FALSE
"1266",FALSE,26,17,"other",TRUE,15674.1,16829,19210.4,FALSE,FALSE
"1267",FALSE,20,14,"other",FALSE,15674.1,17008.1,26599.1,FALSE,FALSE
"1268",FALSE,41,12,"other",TRUE,15674.1,19693.5,32510,FALSE,FALSE
"1269",FALSE,28,16,"other",TRUE,15674.1,19693.5,28815.7,FALSE,FALSE
"1270",FALSE,23,16,"other",FALSE,15674.1,21483.9,26599.1,FALSE,FALSE
"1271",FALSE,22,12,"other",TRUE,15674.1,22916.1,31771.1,FALSE,FALSE
"1272",FALSE,27,14,"hispanic",FALSE,15674.1,23274.2,27337.9,FALSE,FALSE
"1273",FALSE,26,16,"other",TRUE,15674.1,23274.2,29554.5,FALSE,FALSE
"1274",FALSE,54,12,"other",TRUE,15674.1,25064.5,0,FALSE,FALSE
"1275",FALSE,54,12,"other",TRUE,15674.1,25064.5,0,FALSE,FALSE
"1276",FALSE,37,16,"other",FALSE,15674.1,26854.8,29259,FALSE,FALSE
"1277",FALSE,32,13,"other",TRUE,15674.1,30435.5,22018.1,FALSE,FALSE
"1278",FALSE,29,12,"other",TRUE,15678.1,17487.9,10196.3,FALSE,FALSE
"1279",FALSE,22,13,"other",TRUE,15870.1,15826.5,35465.4,FALSE,FALSE
"1280",FALSE,36,12,"other",TRUE,15874,12727.4,17444.6,FALSE,FALSE
"1281",FALSE,21,13,"other",TRUE,15960.2,21483.9,14777.3,FALSE,FALSE
"1282",FALSE,21,12,"other",TRUE,15987.6,16291.9,14481.7,FALSE,FALSE
"1283",FALSE,43,12,"other",TRUE,15989.6,14322.6,14777.3,FALSE,FALSE
"1284",FALSE,36,17,"other",FALSE,16015,30793.5,29584.1,FALSE,FALSE
"1285",FALSE,23,12,"other",TRUE,16066,4833.87,25564.7,FALSE,FALSE
"1286",FALSE,31,12,"other",TRUE,16066,15038.7,17732.7,FALSE,FALSE
"1287",FALSE,25,14,"other",TRUE,16066,15217.7,18471.6,FALSE,FALSE
"1288",FALSE,23,16,"other",TRUE,16066,16829,20688.2,FALSE,FALSE
"1289",FALSE,21,12,"other",TRUE,16066,20588.7,28815.7,FALSE,FALSE
"1290",FALSE,22,12,"other",FALSE,16230.6,9846.77,2955.45,FALSE,FALSE
"1291",FALSE,21,12,"other",TRUE,16307,18529.8,11969.6,FALSE,FALSE
"1292",FALSE,28,12,"other",TRUE,16393.2,13298.5,0,FALSE,FALSE
"1293",FALSE,24,12,"hispanic",TRUE,16457.8,8951.61,21870.4,FALSE,FALSE
"1294",FALSE,30,12,"other",FALSE,16457.8,14680.6,15146.7,FALSE,FALSE
